algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_energy,test_acc,wall_time_s
PC,4,256,5000,1,10,2,156.562846,,23.35
PC,4,256,5000,1,10,3,154.178325,,35.0
PC,4,256,5000,1,10,4,153.31395,,46.65
PC,4,256,5000,1,10,5,152.611033,0.728,59.76
PC,4,256,5000,1,10,6,152.032027,0.728,71.38
PC,4,256,5000,1,10,7,151.792633,0.728,83.03
PC,4,256,5000,1,10,8,151.669342,0.728,94.65
PC,4,256,5000,1,10,9,151.422704,0.728,106.3
PC,4,256,5000,1,10,10,151.228674,0.759,119.4
PC,4,256,5000,1,10,11,151.069295,0.759,131.07
PC,4,256,5000,1,10,12,151.065293,0.759,142.73
PC,4,256,5000,1,10,13,151.076109,0.759,154.42
PC,4,256,5000,1,10,14,151.01771,0.759,166.07
PC,4,256,5000,1,10,15,151.054651,0.732,179.18
PC,4,256,5000,1,10,16,151.128409,0.732,190.83
PC,4,256,5000,1,10,17,151.063907,0.732,202.48
PC,4,256,5000,1,10,18,151.051729,0.732,214.11
PC,4,256,5000,1,10,19,151.104755,0.732,225.77
PC,4,256,5000,1,10,20,151.141222,0.728,238.89
PC,4,256,5000,1,10,21,151.058125,0.728,250.53
PC,4,256,5000,1,10,22,151.012526,0.728,262.22
PC,4,256,5000,1,10,23,150.925137,0.728,273.87
PC,4,256,5000,1,10,24,150.83208,0.728,285.51
PC,4,256,5000,1,10,25,150.806787,0.703,298.65
PC,4,256,5000,1,10,26,150.817609,0.703,310.29
PC,4,256,5000,1,10,27,150.930301,0.703,321.91
PC,4,256,5000,1,10,28,150.876477,0.703,333.53
PC,4,256,5000,1,10,29,150.928919,0.703,345.16
PC,4,256,5000,1,10,30,150.937314,0.723,358.35
PC,4,256,5000,1,20,1,162.288547,,18.75
PC,4,256,5000,1,20,2,145.189286,,37.48
PC,4,256,5000,1,20,3,142.710448,,56.27
PC,4,256,5000,1,20,4,141.568983,,74.99
PC,4,256,5000,1,20,5,141.014753,0.719,96.57
PC,4,256,5000,1,20,6,140.435396,0.719,115.3
PC,4,256,5000,1,20,7,140.275632,0.719,134.01
PC,4,256,5000,1,20,8,140.007234,0.719,152.74
PC,4,256,5000,1,20,9,140.078287,0.719,171.45
PC,4,256,5000,1,20,10,140.061473,0.742,193.08
PC,4,256,5000,1,20,11,140.112303,0.742,211.86
PC,4,256,5000,1,20,12,140.060263,0.742,230.66
PC,4,256,5000,1,20,13,140.008395,0.742,249.4
PC,4,256,5000,1,20,14,140.071934,0.742,268.12
PC,4,256,5000,1,20,15,140.088916,0.739,289.77
PC,4,256,5000,1,20,16,140.067182,0.739,308.55
PC,4,256,5000,1,20,17,139.997451,0.739,327.32
PC,4,256,5000,1,20,18,140.062466,0.739,346.14
PC,4,256,5000,1,20,19,140.188887,0.739,364.94
PC,4,256,5000,1,20,20,140.174892,0.712,386.55
PC,4,256,5000,1,20,21,140.168814,0.712,405.37
PC,4,256,5000,1,20,22,140.323394,0.712,424.15
PC,4,256,5000,1,20,23,140.20753,0.712,442.91
PC,4,256,5000,1,20,24,140.20962,0.712,461.64
PC,4,256,5000,1,20,25,140.136741,0.713,483.25
PC,4,256,5000,1,20,26,140.215352,0.713,501.97
PC,4,256,5000,1,20,27,140.279315,0.713,520.7
PC,4,256,5000,1,20,28,140.25567,0.713,539.47
PC,4,256,5000,1,20,29,140.264575,0.713,558.29
PC,4,256,5000,1,20,30,140.285226,0.703,579.99
PC,4,256,5000,1,50,1,157.220061,,40.39
PC,4,256,5000,1,50,2,139.039117,,80.61
PC,4,256,5000,1,50,3,136.525343,,120.98
PC,4,256,5000,1,50,4,135.511287,,161.26
PC,4,256,5000,1,50,5,135.118507,0.762,208.56
PC,4,256,5000,1,50,6,135.153108,0.762,248.75
PC,4,256,5000,1,50,7,135.104271,0.762,289.07
PC,4,256,5000,1,50,8,135.023814,0.762,329.38
PC,4,256,5000,1,50,9,135.032271,0.762,369.64
PC,4,256,5000,1,50,10,135.013919,0.757,416.96
PC,4,256,5000,1,50,11,135.09836,0.757,457.23
PC,4,256,5000,1,50,12,135.128591,0.757,497.56
PC,4,256,5000,1,50,13,135.20871,0.757,537.97
PC,4,256,5000,1,50,14,135.155896,0.757,578.27
PC,4,256,5000,1,50,15,135.238651,0.755,625.8
PC,4,256,5000,1,50,16,135.438091,0.755,666.34
PC,4,256,5000,1,50,17,135.662449,0.755,706.71
PC,4,256,5000,1,50,18,135.79225,0.755,747.02
PC,4,256,5000,1,50,19,135.929611,0.755,787.36
PC,4,256,5000,1,50,20,136.134167,0.733,834.71
PC,4,256,5000,1,50,21,136.168087,0.733,875.05
PC,4,256,5000,1,50,22,136.256711,0.733,915.46
PC,4,256,5000,1,50,23,136.202203,0.733,955.81
PC,4,256,5000,1,50,24,136.336315,0.733,996.09
PC,4,256,5000,1,50,25,136.393662,0.728,1043.49
PC,4,256,5000,1,50,26,136.402852,0.728,1083.85
PC,4,256,5000,1,50,27,136.422249,0.728,1124.22
PC,4,256,5000,1,50,28,136.516411,0.728,1164.62
PC,4,256,5000,1,50,29,136.57246,0.728,1204.86
PC,4,256,5000,1,50,30,136.50373,0.732,1252.35
PC,4,256,5000,2,10,1,170.884061,,11.69
PC,4,256,5000,2,10,2,155.263261,,23.27
PC,4,256,5000,2,10,3,152.746334,,34.85
PC,4,256,5000,2,10,4,151.802775,,46.45
PC,4,256,5000,2,10,5,151.285978,0.722,59.52
PC,4,256,5000,2,10,6,150.828115,0.722,71.13
PC,4,256,5000,2,10,7,150.431609,0.722,82.73
PC,4,256,5000,2,10,8,150.29363,0.722,94.33
PC,4,256,5000,2,10,9,150.193134,0.722,105.93
PC,4,256,5000,2,10,10,150.094862,0.728,118.98
PC,4,256,5000,2,10,11,149.93121,0.728,130.57
PC,4,256,5000,2,10,12,149.887648,0.728,142.16
PC,4,256,5000,2,10,13,149.884926,0.728,153.81
PC,4,256,5000,2,10,14,149.839592,0.728,165.47
PC,4,256,5000,2,10,15,149.846561,0.702,178.59
PC,4,256,5000,2,10,16,149.907622,0.702,190.22
PC,4,256,5000,2,10,17,149.873063,0.702,201.85
PC,4,256,5000,2,10,18,149.694983,0.702,213.47
PC,4,256,5000,2,10,19,149.675542,0.702,225.08
PC,4,256,5000,2,10,20,149.697611,0.721,238.19
PC,4,256,5000,2,10,21,149.669237,0.721,249.81
PC,4,256,5000,2,10,22,149.705116,0.721,261.41
PC,4,256,5000,2,10,23,149.794273,0.721,273.02
PC,4,256,5000,2,10,24,149.866481,0.721,284.62
PC,4,256,5000,2,10,25,149.763325,0.694,297.78
PC,4,256,5000,2,10,26,149.514966,0.694,309.47
PC,4,256,5000,2,10,27,149.455946,0.694,321.11
PC,4,256,5000,2,10,28,149.46733,0.694,332.75
PC,4,256,5000,2,10,29,149.386402,0.694,344.38
PC,4,256,5000,2,10,30,149.41522,0.705,357.52
PC,4,256,5000,2,20,1,161.073131,,18.81
PC,4,256,5000,2,20,2,143.737213,,37.55
PC,4,256,5000,2,20,3,141.261135,,56.23
PC,4,256,5000,2,20,4,140.282739,,75.03
PC,4,256,5000,2,20,5,139.633101,0.706,96.75
PC,4,256,5000,2,20,6,139.115154,0.706,115.5
PC,4,256,5000,2,20,7,138.781059,0.706,134.25
PC,4,256,5000,2,20,8,138.575607,0.706,152.98
PC,4,256,5000,2,20,9,138.629157,0.706,171.76
PC,4,256,5000,2,20,10,138.848674,0.714,193.38
PC,4,256,5000,2,20,11,138.782997,0.714,212.17
PC,4,256,5000,2,20,12,138.858561,0.714,230.95
PC,4,256,5000,2,20,13,138.82514,0.714,249.69
PC,4,256,5000,2,20,14,138.736963,0.714,268.5
PC,4,256,5000,2,20,15,138.722297,0.696,290.13
PC,4,256,5000,2,20,16,138.706649,0.696,308.86
PC,4,256,5000,2,20,17,138.770502,0.696,327.58
PC,4,256,5000,2,20,18,138.953167,0.696,346.37
PC,4,256,5000,2,20,19,138.705181,0.696,365.2
PC,4,256,5000,2,20,20,138.798538,0.678,386.89
PC,4,256,5000,2,20,21,138.781585,0.678,405.65
PC,4,256,5000,2,20,22,138.854357,0.678,424.4
PC,4,256,5000,2,20,23,138.96545,0.678,443.19
PC,4,256,5000,2,20,24,138.819786,0.678,462.0
PC,4,256,5000,2,20,25,138.885807,0.73,483.69
PC,4,256,5000,2,20,26,138.841833,0.73,502.45
PC,4,256,5000,2,20,27,138.858896,0.73,521.19
PC,4,256,5000,2,20,28,138.921145,0.73,539.96
PC,4,256,5000,2,20,29,138.963191,0.73,558.76
PC,4,256,5000,2,20,30,138.795806,0.723,580.46
PC,4,256,5000,2,50,1,155.992951,,40.26
PC,4,256,5000,2,50,2,137.956598,,80.49
PC,4,256,5000,2,50,3,134.883493,,120.64
PC,4,256,5000,2,50,4,134.016825,,160.85
PC,4,256,5000,2,50,5,134.000483,0.749,208.31
PC,4,256,5000,2,50,6,133.882769,0.749,248.55
PC,4,256,5000,2,50,7,133.975013,0.749,288.77
PC,4,256,5000,2,50,8,133.88338,0.749,329.27
PC,4,256,5000,2,50,9,133.917226,0.749,369.58
PC,4,256,5000,2,50,10,134.041203,0.734,416.89
PC,4,256,5000,2,50,11,133.952254,0.734,457.02
PC,4,256,5000,2,50,12,133.904932,0.734,497.27
PC,4,256,5000,2,50,13,133.919629,0.734,537.55
PC,4,256,5000,2,50,14,134.099209,0.734,577.8
PC,4,256,5000,2,50,15,134.035909,0.745,625.12
PC,4,256,5000,2,50,16,134.117985,0.745,665.33
PC,4,256,5000,2,50,17,134.31957,0.745,705.57
PC,4,256,5000,2,50,18,134.496553,0.745,745.83
PC,4,256,5000,2,50,19,134.684609,0.745,785.99
PC,4,256,5000,2,50,20,134.817818,0.739,833.24
PC,4,256,5000,2,50,21,134.741431,0.739,873.48
PC,4,256,5000,2,50,22,134.877042,0.739,913.73
PC,4,256,5000,2,50,23,134.952957,0.739,954.05
PC,4,256,5000,2,50,24,134.942684,0.739,994.31
PC,4,256,5000,2,50,25,135.088643,0.726,1041.58
PC,4,256,5000,2,50,26,135.041654,0.726,1081.71
PC,4,256,5000,2,50,27,135.043778,0.726,1121.92
PC,4,256,5000,2,50,28,135.076035,0.726,1162.23
PC,4,256,5000,2,50,29,135.167425,0.726,1202.42
PC,4,256,5000,2,50,30,135.177005,0.736,1249.79
PC,6,256,100,0,10,1,254.141827,,0.33
PC,6,256,100,0,10,2,209.696007,,0.66
PC,6,256,100,0,10,3,192.509233,,0.99
PC,6,256,100,0,10,4,182.379542,,1.32
PC,6,256,100,0,10,5,175.651048,0.596,3.68
PC,6,256,100,0,10,6,170.807996,0.596,4.01
PC,6,256,100,0,10,7,167.037397,0.596,4.34
PC,6,256,100,0,10,8,163.790372,0.596,4.67
PC,6,256,100,0,10,9,161.076913,0.596,5.0
PC,6,256,100,0,10,10,158.694305,0.588,7.36
PC,6,256,100,0,10,11,156.650417,0.588,7.69
PC,6,256,100,0,10,12,154.867951,0.588,8.02
PC,6,256,100,0,10,13,153.28047,0.588,8.35
PC,6,256,100,0,10,14,151.836455,0.588,8.68
PC,6,256,100,0,10,15,150.341015,0.606,11.04
PC,6,256,100,0,10,16,149.129782,0.606,11.37
PC,6,256,100,0,10,17,148.018692,0.606,11.7
PC,6,256,100,0,10,18,147.06285,0.606,12.02
PC,6,256,100,0,10,19,146.073397,0.606,12.35
PC,6,256,100,0,10,20,145.151233,0.615,14.74
PC,6,256,100,0,10,21,144.349058,0.615,15.07
PC,6,256,100,0,10,22,143.683977,0.615,15.4
PC,6,256,100,0,10,23,142.982836,0.615,15.73
PC,6,256,100,0,10,24,142.226859,0.615,16.06
PC,6,256,100,0,10,25,141.7043,0.632,18.42
PC,6,256,100,0,10,26,141.183581,0.632,18.75
PC,6,256,100,0,10,27,140.679819,0.632,19.08
PC,6,256,100,0,10,28,140.039968,0.632,19.41
PC,6,256,100,0,10,29,139.828065,0.632,19.74
PC,6,256,100,0,10,30,139.207755,0.647,22.1
PC,6,256,100,0,20,1,248.132866,,0.53
PC,6,256,100,0,20,2,202.394321,,1.07
PC,6,256,100,0,20,3,185.677991,,1.6
PC,6,256,100,0,20,4,175.958104,,2.14
PC,6,256,100,0,20,5,169.104868,0.636,6.63
PC,6,256,100,0,20,6,164.124153,0.636,7.16
PC,6,256,100,0,20,7,160.321032,0.636,7.7
PC,6,256,100,0,20,8,157.044606,0.636,8.23
PC,6,256,100,0,20,9,154.323437,0.636,8.77
PC,6,256,100,0,20,10,151.911446,0.578,13.32
PC,6,256,100,0,20,11,149.915678,0.578,13.85
PC,6,256,100,0,20,12,148.305561,0.578,14.39
PC,6,256,100,0,20,13,146.714392,0.578,14.92
PC,6,256,100,0,20,14,145.293969,0.578,15.45
PC,6,256,100,0,20,15,143.90196,0.597,19.96
PC,6,256,100,0,20,16,143.081993,0.597,20.49
PC,6,256,100,0,20,17,142.212864,0.597,21.02
PC,6,256,100,0,20,18,140.887623,0.597,21.55
PC,6,256,100,0,20,19,139.91709,0.597,22.09
PC,6,256,100,0,20,20,139.481413,0.635,26.64
PC,6,256,100,0,20,21,138.369679,0.635,27.18
PC,6,256,100,0,20,22,137.863005,0.635,27.71
PC,6,256,100,0,20,23,137.792734,0.635,28.24
PC,6,256,100,0,20,24,136.405806,0.635,28.77
PC,6,256,100,0,20,25,136.241417,0.627,33.28
PC,6,256,100,0,20,26,135.554166,0.627,33.81
PC,6,256,100,0,20,27,134.680839,0.627,34.34
PC,6,256,100,0,20,28,134.199885,0.627,34.87
PC,6,256,100,0,20,29,134.702797,0.627,35.4
PC,6,256,100,0,20,30,133.566016,0.637,39.89
PC,6,256,100,0,50,1,246.990753,,1.15
PC,6,256,100,0,50,2,200.279741,,2.29
PC,6,256,100,0,50,3,181.278228,,3.44
PC,6,256,100,0,50,4,171.064291,,4.59
PC,6,256,100,0,50,5,164.192051,0.546,15.5
PC,6,256,100,0,50,6,159.154937,0.546,16.64
PC,6,256,100,0,50,7,155.443254,0.546,17.79
PC,6,256,100,0,50,8,152.195812,0.546,18.94
PC,6,256,100,0,50,9,149.514284,0.546,20.08
PC,6,256,100,0,50,10,147.133582,0.583,30.98
PC,6,256,100,0,50,11,145.25145,0.583,32.12
PC,6,256,100,0,50,12,143.83204,0.583,33.27
PC,6,256,100,0,50,13,142.055026,0.583,34.41
PC,6,256,100,0,50,14,140.762275,0.583,35.56
PC,6,256,100,0,50,15,139.484728,0.588,46.46
PC,6,256,100,0,50,16,138.315408,0.588,47.61
PC,6,256,100,0,50,17,137.321837,0.588,48.76
PC,6,256,100,0,50,18,136.475732,0.588,49.9
PC,6,256,100,0,50,19,135.576711,0.588,51.05
PC,6,256,100,0,50,20,134.702953,0.667,61.93
PC,6,256,100,0,50,21,134.330646,0.667,63.08
PC,6,256,100,0,50,22,133.68696,0.667,64.22
PC,6,256,100,0,50,23,132.790173,0.667,65.37
PC,6,256,100,0,50,24,132.452155,0.667,66.51
PC,6,256,100,0,50,25,131.930979,0.682,77.46
PC,6,256,100,0,50,26,131.391187,0.682,78.61
PC,6,256,100,0,50,27,131.034582,0.682,79.76
PC,6,256,100,0,50,28,130.388085,0.682,80.91
PC,6,256,100,0,50,29,130.048756,0.682,82.05
PC,6,256,100,0,50,30,129.812607,0.675,93.1
PC,6,256,100,1,10,1,261.257508,,0.33
PC,6,256,100,1,10,2,215.665762,,0.66
PC,6,256,100,1,10,3,199.039883,,0.99
PC,6,256,100,1,10,4,189.275407,,1.32
PC,6,256,100,1,10,5,182.451117,0.54,3.68
PC,6,256,100,1,10,6,176.770896,0.54,4.01
PC,6,256,100,1,10,7,172.571382,0.54,4.34
PC,6,256,100,1,10,8,168.868955,0.54,4.66
PC,6,256,100,1,10,9,165.8721,0.54,4.99
PC,6,256,100,1,10,10,163.52534,0.608,7.35
PC,6,256,100,1,10,11,161.025068,0.608,7.68
PC,6,256,100,1,10,12,158.993384,0.608,8.01
PC,6,256,100,1,10,13,157.269931,0.608,8.34
PC,6,256,100,1,10,14,155.803889,0.608,8.67
PC,6,256,100,1,10,15,154.307469,0.574,11.05
PC,6,256,100,1,10,16,152.960324,0.574,11.39
PC,6,256,100,1,10,17,151.82562,0.574,11.72
PC,6,256,100,1,10,18,150.799807,0.574,12.05
PC,6,256,100,1,10,19,149.809692,0.574,12.38
PC,6,256,100,1,10,20,148.805438,0.564,14.75
PC,6,256,100,1,10,21,147.91864,0.564,15.08
PC,6,256,100,1,10,22,147.054386,0.564,15.41
PC,6,256,100,1,10,23,146.401958,0.564,15.74
PC,6,256,100,1,10,24,145.639446,0.564,16.07
PC,6,256,100,1,10,25,144.958566,0.576,18.43
PC,6,256,100,1,10,26,144.283698,0.576,18.76
PC,6,256,100,1,10,27,143.704601,0.576,19.09
PC,6,256,100,1,10,28,143.255958,0.576,19.42
PC,6,256,100,1,10,29,142.709707,0.576,19.75
PC,6,256,100,1,10,30,142.163548,0.589,22.11
PC,6,256,100,1,20,1,255.932983,,0.54
PC,6,256,100,1,20,2,208.933838,,1.07
PC,6,256,100,1,20,3,192.560178,,1.61
PC,6,256,100,1,20,4,182.577288,,2.14
PC,6,256,100,1,20,5,175.454956,0.538,6.74
PC,6,256,100,1,20,6,169.807321,0.538,7.27
PC,6,256,100,1,20,7,165.562921,0.538,7.81
PC,6,256,100,1,20,8,162.012957,0.538,8.34
PC,6,256,100,1,20,9,159.119926,0.538,8.88
PC,6,256,100,1,20,10,157.075693,0.545,13.38
PC,6,256,100,1,20,11,154.66088,0.545,13.92
PC,6,256,100,1,20,12,152.853722,0.545,14.46
PC,6,256,100,1,20,13,151.354192,0.545,15.0
PC,6,256,100,1,20,14,149.640506,0.545,15.53
PC,6,256,100,1,20,15,148.23288,0.555,20.07
PC,6,256,100,1,20,16,147.143375,0.555,20.61
PC,6,256,100,1,20,17,146.163506,0.555,21.15
PC,6,256,100,1,20,18,145.005911,0.555,21.68
PC,6,256,100,1,20,19,144.190751,0.555,22.22
PC,6,256,100,1,20,20,143.193998,0.586,26.77
PC,6,256,100,1,20,21,142.278865,0.586,27.3
PC,6,256,100,1,20,22,141.510257,0.586,27.84
PC,6,256,100,1,20,23,141.179562,0.586,28.37
PC,6,256,100,1,20,24,140.1934,0.586,28.91
PC,6,256,100,1,20,25,139.502326,0.591,33.43
PC,6,256,100,1,20,26,139.04341,0.591,33.96
PC,6,256,100,1,20,27,138.401026,0.591,34.5
PC,6,256,100,1,20,28,137.839302,0.591,35.03
PC,6,256,100,1,20,29,137.755609,0.591,35.57
PC,6,256,100,1,20,30,137.054496,0.592,40.08
PC,6,256,100,1,50,1,254.399363,,1.15
PC,6,256,100,1,50,2,205.919579,,2.3
PC,6,256,100,1,50,3,187.743441,,3.45
PC,6,256,100,1,50,4,177.378925,,4.6
PC,6,256,100,1,50,5,170.19715,0.572,15.58
PC,6,256,100,1,50,6,164.635008,0.572,16.73
PC,6,256,100,1,50,7,160.452102,0.572,17.88
PC,6,256,100,1,50,8,156.939843,0.572,19.03
PC,6,256,100,1,50,9,154.200126,0.572,20.18
PC,6,256,100,1,50,10,151.996812,0.586,31.11
PC,6,256,100,1,50,11,149.793921,0.586,32.25
PC,6,256,100,1,50,12,147.957171,0.586,33.4
PC,6,256,100,1,50,13,146.290259,0.586,34.54
PC,6,256,100,1,50,14,144.974067,0.586,35.69
PC,6,256,100,1,50,15,143.54417,0.611,46.63
PC,6,256,100,1,50,16,142.51684,0.611,47.78
PC,6,256,100,1,50,17,141.222391,0.611,48.93
PC,6,256,100,1,50,18,140.31161,0.611,50.08
PC,6,256,100,1,50,19,139.521447,0.611,51.23
PC,6,256,100,1,50,20,138.560564,0.615,62.27
PC,6,256,100,1,50,21,137.707417,0.615,63.42
PC,6,256,100,1,50,22,137.086607,0.615,64.56
PC,6,256,100,1,50,23,136.711042,0.615,65.71
PC,6,256,100,1,50,24,135.887734,0.615,66.86
PC,6,256,100,1,50,25,135.520124,0.591,77.78
PC,6,256,100,1,50,26,135.065585,0.591,78.92
PC,6,256,100,1,50,27,134.443104,0.591,80.07
PC,6,256,100,1,50,28,134.033595,0.591,81.22
PC,6,256,100,1,50,29,133.853147,0.591,82.36
PC,6,256,100,1,50,30,134.052206,0.598,93.26
PC,6,256,100,2,10,1,260.545004,,0.33
PC,6,256,100,2,10,2,216.207352,,0.66
PC,6,256,100,2,10,3,200.664249,,0.99
PC,6,256,100,2,10,4,190.437015,,1.31
PC,6,256,100,2,10,5,182.976876,0.574,3.67
PC,6,256,100,2,10,6,177.910117,0.574,4.0
PC,6,256,100,2,10,7,173.273107,0.574,4.32
PC,6,256,100,2,10,8,169.737184,0.574,4.65
PC,6,256,100,2,10,9,166.766603,0.574,4.98
PC,6,256,100,2,10,10,164.429914,0.623,7.36
PC,6,256,100,2,10,11,161.899906,0.623,7.68
PC,6,256,100,2,10,12,160.03423,0.623,8.01
PC,6,256,100,2,10,13,158.181379,0.623,8.34
PC,6,256,100,2,10,14,156.505757,0.623,8.67
PC,6,256,100,2,10,15,155.150913,0.66,11.02
PC,6,256,100,2,10,16,153.920186,0.66,11.35
PC,6,256,100,2,10,17,152.673447,0.66,11.68
PC,6,256,100,2,10,18,151.596927,0.66,12.0
PC,6,256,100,2,10,19,150.698091,0.66,12.33
PC,6,256,100,2,10,20,149.758381,0.675,14.68
PC,6,256,100,2,10,21,148.849182,0.675,15.01
PC,6,256,100,2,10,22,148.039675,0.675,15.34
PC,6,256,100,2,10,23,147.341215,0.675,15.66
PC,6,256,100,2,10,24,146.490309,0.675,15.99
PC,6,256,100,2,10,25,146.007982,0.67,18.35
PC,6,256,100,2,10,26,145.344525,0.67,18.68
PC,6,256,100,2,10,27,144.765748,0.67,19.01
PC,6,256,100,2,10,28,144.263878,0.67,19.34
PC,6,256,100,2,10,29,143.669774,0.67,19.66
PC,6,256,100,2,10,30,143.326935,0.659,22.02
PC,6,256,100,2,20,1,254.357755,,0.53
PC,6,256,100,2,20,2,208.990096,,1.07
PC,6,256,100,2,20,3,193.390674,,1.6
PC,6,256,100,2,20,4,183.418696,,2.14
PC,6,256,100,2,20,5,176.054794,0.55,6.64
PC,6,256,100,2,20,6,170.971559,0.55,7.18
PC,6,256,100,2,20,7,166.456039,0.55,7.72
PC,6,256,100,2,20,8,162.929529,0.55,8.25
PC,6,256,100,2,20,9,160.036268,0.55,8.79
PC,6,256,100,2,20,10,157.708946,0.596,13.34
PC,6,256,100,2,20,11,155.361491,0.596,13.88
PC,6,256,100,2,20,12,153.723855,0.596,14.41
PC,6,256,100,2,20,13,151.988506,0.596,14.95
PC,6,256,100,2,20,14,150.307512,0.596,15.48
PC,6,256,100,2,20,15,149.117897,0.613,20.07
PC,6,256,100,2,20,16,148.567286,0.613,20.61
PC,6,256,100,2,20,17,146.909926,0.613,21.14
PC,6,256,100,2,20,18,145.657584,0.613,21.68
PC,6,256,100,2,20,19,145.049364,0.613,22.21
PC,6,256,100,2,20,20,144.322352,0.6,26.72
PC,6,256,100,2,20,21,143.242528,0.6,27.25
PC,6,256,100,2,20,22,142.76989,0.6,27.79
PC,6,256,100,2,20,23,142.068308,0.6,28.32
PC,6,256,100,2,20,24,141.205932,0.6,28.85
PC,6,256,100,2,20,25,140.914894,0.589,33.36
PC,6,256,100,2,20,26,140.256187,0.589,33.89
PC,6,256,100,2,20,27,139.844023,0.589,34.43
PC,6,256,100,2,20,28,139.193149,0.589,34.96
PC,6,256,100,2,20,29,139.011097,0.589,35.5
PC,6,256,100,2,20,30,138.108808,0.587,39.99
PC,6,256,100,2,50,1,253.158119,,1.15
PC,6,256,100,2,50,2,206.444971,,2.3
PC,6,256,100,2,50,3,188.885962,,3.44
PC,6,256,100,2,50,4,178.238626,,4.59
PC,6,256,100,2,50,5,170.900726,0.613,15.5
PC,6,256,100,2,50,6,165.730875,0.613,16.65
PC,6,256,100,2,50,7,161.386455,0.613,17.79
PC,6,256,100,2,50,8,158.014022,0.613,18.94
PC,6,256,100,2,50,9,155.210441,0.613,20.09
PC,6,256,100,2,50,10,152.976993,0.61,31.17
PC,6,256,100,2,50,11,150.853702,0.61,32.32
PC,6,256,100,2,50,12,149.099852,0.61,33.46
PC,6,256,100,2,50,13,147.463716,0.61,34.61
PC,6,256,100,2,50,14,146.034727,0.61,35.75
PC,6,256,100,2,50,15,144.780327,0.628,46.82
PC,6,256,100,2,50,16,143.686637,0.628,47.97
PC,6,256,100,2,50,17,142.367683,0.628,49.12
PC,6,256,100,2,50,18,141.428201,0.628,50.27
PC,6,256,100,2,50,19,140.743193,0.628,51.42
PC,6,256,100,2,50,20,139.886202,0.659,62.37
PC,6,256,100,2,50,21,139.25373,0.659,63.52
PC,6,256,100,2,50,22,138.544281,0.659,64.67
PC,6,256,100,2,50,23,138.027108,0.659,65.81
PC,6,256,100,2,50,24,137.321965,0.659,66.97
PC,6,256,100,2,50,25,137.181279,0.615,77.94
PC,6,256,100,2,50,26,136.95785,0.615,79.09
PC,6,256,100,2,50,27,136.312466,0.615,80.24
PC,6,256,100,2,50,28,135.912318,0.615,81.39
PC,6,256,100,2,50,29,135.736397,0.615,82.54
PC,6,256,100,2,50,30,134.981512,0.606,93.59
PC,6,256,500,0,10,1,216.499005,,1.65
PC,6,256,500,0,10,2,183.185516,,3.3
PC,6,256,500,0,10,3,173.522409,,4.94
PC,6,256,500,0,10,4,167.652007,,6.59
PC,6,256,500,0,10,5,163.879912,0.731,10.27
PC,6,256,500,0,10,6,161.385452,0.731,11.92
PC,6,256,500,0,10,7,159.444749,0.731,13.56
PC,6,256,500,0,10,8,157.867225,0.731,15.2
PC,6,256,500,0,10,9,156.82046,0.731,16.84
PC,6,256,500,0,10,10,155.516648,0.606,20.52
PC,6,256,500,0,10,11,154.571423,0.606,22.16
PC,6,256,500,0,10,12,153.980088,0.606,23.81
PC,6,256,500,0,10,13,153.248316,0.606,25.45
PC,6,256,500,0,10,14,152.738697,0.606,27.09
PC,6,256,500,0,10,15,152.218231,0.631,30.76
PC,6,256,500,0,10,16,152.02789,0.631,32.4
PC,6,256,500,0,10,17,151.619325,0.631,34.05
PC,6,256,500,0,10,18,151.450848,0.631,35.69
PC,6,256,500,0,10,19,151.119724,0.631,37.33
PC,6,256,500,0,10,20,150.823441,0.684,41.0
PC,6,256,500,0,10,21,150.360319,0.684,42.64
PC,6,256,500,0,10,22,150.051084,0.684,44.29
PC,6,256,500,0,10,23,149.834727,0.684,45.93
PC,6,256,500,0,10,24,149.643373,0.684,47.57
PC,6,256,500,0,10,25,149.350878,0.698,51.24
PC,6,256,500,0,10,26,149.320433,0.698,52.89
PC,6,256,500,0,10,27,149.312174,0.698,54.54
PC,6,256,500,0,10,28,149.154204,0.698,56.19
PC,6,256,500,0,10,29,149.093263,0.698,57.84
PC,6,256,500,0,10,30,148.952459,0.703,61.51
PC,6,256,500,0,20,1,209.490225,,2.68
PC,6,256,500,0,20,2,175.031982,,5.35
PC,6,256,500,0,20,3,164.620382,,8.02
PC,6,256,500,0,20,4,158.731424,,10.69
PC,6,256,500,0,20,5,154.871295,0.701,17.39
PC,6,256,500,0,20,6,152.176553,0.701,20.07
PC,6,256,500,0,20,7,149.865209,0.701,22.74
PC,6,256,500,0,20,8,148.164037,0.701,25.42
PC,6,256,500,0,20,9,146.963006,0.701,28.09
PC,6,256,500,0,20,10,145.754471,0.719,34.8
PC,6,256,500,0,20,11,144.670458,0.719,37.47
PC,6,256,500,0,20,12,143.911304,0.719,40.13
PC,6,256,500,0,20,13,143.118811,0.719,42.8
PC,6,256,500,0,20,14,142.483283,0.719,45.47
PC,6,256,500,0,20,15,142.0046,0.702,52.13
PC,6,256,500,0,20,16,141.835643,0.702,54.81
PC,6,256,500,0,20,17,141.659832,0.702,57.48
PC,6,256,500,0,20,18,141.120551,0.702,60.16
PC,6,256,500,0,20,19,141.610506,0.702,62.84
