algorithm,num_layers,hidden_size,train_size,seed,inference_steps,epoch,train_loss_or_energy,test_acc,wall_time_s,eval_time_s,optimiser_steps,inference_steps_total
PC,6,256,5000,1,20,16,139.26416,0.693,26.8194,3.9753,5000,100000
PC,6,256,5000,1,20,17,139.042479,0.725,27.1405,4.0101,5000,100000
PC,6,256,5000,1,20,18,138.807059,0.709,27.1163,3.9692,5000,100000
PC,6,256,5000,1,20,19,138.734173,0.723,28.2259,4.2964,5000,100000
PC,6,256,5000,1,20,20,138.546717,0.708,31.5007,5.3267,5000,100000
PC,6,256,5000,1,20,21,138.495475,0.712,30.2019,4.1542,5000,100000
PC,6,256,5000,1,20,22,138.545841,0.694,27.2313,4.0486,5000,100000
PC,6,256,5000,1,20,23,138.544569,0.699,27.2606,4.0376,5000,100000
PC,6,256,5000,1,20,24,138.526568,0.702,27.0901,4.0235,5000,100000
PC,6,256,5000,1,20,25,138.484366,0.699,27.1846,3.9922,5000,100000
PC,6,256,5000,1,20,26,138.450819,0.705,27.1073,4.0106,5000,100000
PC,6,256,5000,1,20,27,138.447015,0.695,27.3259,4.0025,5000,100000
PC,6,256,5000,1,20,28,138.409092,0.711,27.1136,4.0279,5000,100000
PC,6,256,5000,1,20,29,138.426522,0.718,27.3668,4.0352,5000,100000
PC,6,256,5000,1,20,30,138.448006,0.714,27.2915,4.0406,5000,100000
PC,6,256,5000,1,50,1,191.529062,0.088,57.753,9.8098,5000,250000
PC,6,256,5000,1,50,2,156.18174,0.44,58.0947,9.8846,5000,250000
PC,6,256,5000,1,50,3,156.075402,0.506,58.0354,9.7883,5000,250000
PC,6,256,5000,1,50,4,146.323439,0.583,58.1576,9.9844,5000,250000
PC,6,256,5000,1,50,5,146.073021,0.513,58.6257,9.9318,5000,250000
PC,6,256,5000,1,50,6,146.134901,0.485,58.4204,10.3347,5000,250000
PC,6,256,5000,1,50,7,140.906306,0.457,58.7815,10.1774,5000,250000
PC,6,256,5000,1,50,8,139.996959,0.55,58.6036,10.011,5000,250000
PC,6,256,5000,1,50,9,146.344966,0.51,58.6228,10.0458,5000,250000
PC,6,256,5000,1,50,10,141.225087,0.51,58.5148,9.968,5000,250000
PC,6,256,5000,1,50,11,144.661818,0.524,58.3097,10.1163,5000,250000
PC,6,256,5000,1,50,12,141.456014,0.53,66.9764,11.529,5000,250000
PC,6,256,5000,1,50,13,155.305015,0.519,59.1137,9.9713,5000,250000
PC,6,256,5000,1,50,14,157.947421,0.401,58.2855,10.0238,5000,250000
PC,6,256,5000,1,50,15,151.119965,0.514,58.5651,10.2515,5000,250000
PC,6,256,5000,1,50,16,165.280632,0.523,58.9771,9.994,5000,250000
PC,6,256,5000,1,50,17,156.136226,0.514,58.6548,10.0467,5000,250000
PC,6,256,5000,1,50,18,153.802041,0.541,58.6913,10.0496,5000,250000
PC,6,256,5000,1,50,19,163.522213,0.494,58.7373,9.9039,5000,250000
PC,6,256,5000,1,50,20,176.999552,0.517,58.3166,9.813,5000,250000
PC,6,256,5000,1,50,21,184.069947,0.441,58.0102,9.7593,5000,250000
PC,6,256,5000,1,50,22,161.932248,0.594,58.3092,10.0313,5000,250000
PC,6,256,5000,1,50,23,152.582365,0.599,58.7182,11.0623,5000,250000
PC,6,256,5000,1,50,24,171.01291,0.606,62.9719,10.981,5000,250000
PC,6,256,5000,1,50,25,159.226682,0.561,57.4754,9.8768,5000,250000
PC,6,256,5000,1,50,26,156.080647,0.548,57.4773,9.7919,5000,250000
PC,6,256,5000,1,50,27,182.063397,0.552,57.5241,9.7798,5000,250000
PC,6,256,5000,1,50,28,181.603494,0.519,57.7274,9.902,5000,250000
PC,6,256,5000,1,50,29,167.742912,0.539,57.6565,9.8051,5000,250000
PC,6,256,5000,1,50,30,173.341532,0.583,57.439,9.7719,5000,250000
BP,6,256,1000,2,0,1,1.548777,0.621,0.0614,0.0302,16,0
BP,6,256,1000,2,0,2,0.769392,0.747,0.0476,0.029,16,0
BP,6,256,1000,2,0,3,0.569805,0.784,0.0477,0.0292,16,0
BP,6,256,1000,2,0,4,0.351935,0.85,0.0478,0.0289,16,0
BP,6,256,1000,2,0,5,0.257833,0.838,0.0478,0.0289,16,0
BP,6,256,1000,2,0,6,0.167309,0.873,0.0474,0.0292,16,0
BP,6,256,1000,2,0,7,0.097207,0.878,0.0476,0.0292,16,0
BP,6,256,1000,2,0,8,0.081033,0.882,0.0474,0.0291,16,0
BP,6,256,1000,2,0,9,0.104741,0.868,0.0476,0.0288,16,0
BP,6,256,1000,2,0,10,0.076443,0.854,0.0477,0.0287,16,0
BP,6,256,1000,2,0,11,0.089226,0.884,0.0474,0.0288,16,0
BP,6,256,1000,2,0,12,0.120215,0.859,0.0475,0.0293,16,0
BP,6,256,1000,2,0,13,0.110569,0.875,0.0477,0.029,16,0
BP,6,256,1000,2,0,14,0.080528,0.853,0.0473,0.0285,16,0
BP,6,256,1000,2,0,15,0.052651,0.881,0.0474,0.0292,16,0
BP,6,256,1000,2,0,16,0.034373,0.854,0.0474,0.0293,16,0
BP,6,256,1000,2,0,17,0.032941,0.885,0.0475,0.029,16,0
BP,6,256,1000,2,0,18,0.022813,0.884,0.0477,0.029,16,0
BP,6,256,1000,2,0,19,0.032705,0.875,0.0476,0.0291,16,0
BP,6,256,1000,2,0,20,0.022786,0.887,0.0474,0.0292,16,0
BP,6,256,1000,2,0,21,0.032373,0.89,0.0476,0.0291,16,0
BP,6,256,1000,2,0,22,0.013381,0.875,0.0475,0.029,16,0
BP,6,256,1000,2,0,23,0.00976,0.891,0.0479,0.029,16,0
BP,6,256,1000,2,0,24,0.002301,0.896,0.0477,0.029,16,0
BP,6,256,1000,2,0,25,0.001737,0.896,0.0473,0.029,16,0
BP,6,256,1000,2,0,26,0.001459,0.896,0.0476,0.0291,16,0
BP,6,256,1000,2,0,27,0.00132,0.895,0.0476,0.029,16,0
BP,6,256,1000,2,0,28,0.001195,0.896,0.0473,0.0289,16,0
BP,6,256,1000,2,0,29,0.001103,0.895,0.0474,0.029,16,0
BP,6,256,1000,2,0,30,0.001059,0.897,0.0474,0.0287,16,0
PC,6,256,1000,2,10,1,241.737765,0.108,3.2932,2.0197,1000,10000
PC,6,256,1000,2,10,2,202.596249,0.333,3.2792,2.0522,1000,10000
PC,6,256,1000,2,10,3,189.888144,0.481,3.278,2.0193,1000,10000
PC,6,256,1000,2,10,4,181.373617,0.514,3.2859,2.0153,1000,10000
PC,6,256,1000,2,10,5,175.438983,0.545,3.2869,2.0258,1000,10000
PC,6,256,1000,2,10,6,171.169371,0.557,3.2831,2.0208,1000,10000
PC,6,256,1000,2,10,7,167.534934,0.57,3.283,2.023,1000,10000
PC,6,256,1000,2,10,8,164.798977,0.575,3.2826,2.0499,1000,10000
PC,6,256,1000,2,10,9,162.444972,0.584,3.2843,2.021,1000,10000
PC,6,256,1000,2,10,10,161.063176,0.565,3.2807,2.0501,1000,10000
PC,6,256,1000,2,10,11,161.878772,0.537,3.283,2.0465,1000,10000
PC,6,256,1000,2,10,12,160.476223,0.572,3.3044,2.0355,1000,10000
PC,6,256,1000,2,10,13,158.225787,0.605,3.3011,2.0224,1000,10000
PC,6,256,1000,2,10,14,156.442173,0.598,3.2851,2.0255,1000,10000
PC,6,256,1000,2,10,15,154.805253,0.619,3.2853,2.0217,1000,10000
PC,6,256,1000,2,10,16,153.531546,0.616,3.282,2.0486,1000,10000
PC,6,256,1000,2,10,17,152.416111,0.616,3.2868,2.0467,1000,10000
PC,6,256,1000,2,10,18,151.394268,0.625,3.2864,2.0516,1000,10000
PC,6,256,1000,2,10,19,150.381763,0.641,3.2875,2.023,1000,10000
PC,6,256,1000,2,10,20,149.742819,0.657,3.2834,2.0497,1000,10000
PC,6,256,1000,2,10,21,149.152381,0.668,3.2974,2.0261,1000,10000
PC,6,256,1000,2,10,22,148.552986,0.665,3.2889,2.0329,1000,10000
PC,6,256,1000,2,10,23,148.110639,0.674,3.299,2.0294,1000,10000
PC,6,256,1000,2,10,24,147.711723,0.672,3.2942,2.0411,1000,10000
PC,6,256,1000,2,10,25,147.089988,0.661,3.2877,2.052,1000,10000
PC,6,256,1000,2,10,26,146.709298,0.67,3.2887,2.0243,1000,10000
PC,6,256,1000,2,10,27,146.431971,0.664,3.2871,2.0135,1000,10000
PC,6,256,1000,2,10,28,146.05606,0.678,3.283,2.0201,1000,10000
PC,6,256,1000,2,10,29,145.639322,0.684,3.2914,2.0205,1000,10000
PC,6,256,1000,2,10,30,145.368645,0.682,3.28,2.0114,1000,10000
PC,6,256,1000,2,20,1,239.36814,0.108,5.3302,3.9675,1000,20000
PC,6,256,1000,2,20,2,197.603316,0.321,5.3227,4.0207,1000,20000
PC,6,256,1000,2,20,3,184.309876,0.48,5.3224,3.9735,1000,20000
PC,6,256,1000,2,20,4,176.855239,0.549,5.3293,3.97,1000,20000
PC,6,256,1000,2,20,5,171.465943,0.572,5.3263,3.9646,1000,20000
PC,6,256,1000,2,20,6,165.908793,0.595,5.3198,3.9576,1000,20000
PC,6,256,1000,2,20,7,162.486924,0.604,5.3155,3.9518,1000,20000
PC,6,256,1000,2,20,8,159.79874,0.593,5.318,3.9518,1000,20000
PC,6,256,1000,2,20,9,157.321961,0.604,5.3138,3.96,1000,20000
PC,6,256,1000,2,20,10,157.848908,0.573,5.313,4.0217,1000,20000
PC,6,256,1000,2,20,11,159.878092,0.584,5.3171,3.9644,1000,20000
PC,6,256,1000,2,20,12,157.33882,0.64,5.327,3.9663,1000,20000
PC,6,256,1000,2,20,13,154.800458,0.659,5.3582,3.9752,1000,20000
PC,6,256,1000,2,20,14,152.667017,0.663,5.3474,3.9787,1000,20000
PC,6,256,1000,2,20,15,150.83938,0.662,5.3407,3.9654,1000,20000
PC,6,256,1000,2,20,16,149.83435,0.662,5.3512,3.9685,1000,20000
PC,6,256,1000,2,20,17,148.973307,0.674,5.3544,3.9675,1000,20000
PC,6,256,1000,2,20,18,147.86205,0.668,5.3759,3.9896,1000,20000
PC,6,256,1000,2,20,19,146.84117,0.678,5.3541,3.9684,1000,20000
PC,6,256,1000,2,20,20,146.090411,0.682,5.3466,3.9587,1000,20000
PC,6,256,1000,2,20,21,145.381432,0.688,5.3387,4.0328,1000,20000
PC,6,256,1000,2,20,22,144.460599,0.683,5.3365,3.9756,1000,20000
PC,6,256,1000,2,20,23,144.187801,0.698,5.3326,3.9596,1000,20000
PC,6,256,1000,2,20,24,143.488856,0.679,5.3313,3.961,1000,20000
PC,6,256,1000,2,20,25,142.960207,0.683,5.3695,4.0267,1000,20000
PC,6,256,1000,2,20,26,142.57578,0.679,5.3503,3.9786,1000,20000
PC,6,256,1000,2,20,27,142.255261,0.688,5.3413,3.9763,1000,20000
PC,6,256,1000,2,20,28,142.068263,0.682,5.3493,4.0243,1000,20000
PC,6,256,1000,2,20,29,142.290766,0.693,5.3471,3.9609,1000,20000
PC,6,256,1000,2,20,30,141.704046,0.711,5.3435,4.0163,1000,20000
PC,6,256,1000,2,50,1,239.916436,0.108,11.4967,9.8375,1000,50000
PC,6,256,1000,2,50,2,196.169962,0.108,11.4773,9.9609,1000,50000
PC,6,256,1000,2,50,3,180.329172,0.088,11.4526,9.9604,1000,50000
PC,6,256,1000,2,50,4,170.689147,0.079,11.4235,9.9607,1000,50000
PC,6,256,1000,2,50,5,164.120186,0.101,11.4829,9.8368,1000,50000
PC,6,256,1000,2,50,6,160.405857,0.122,11.4597,9.9554,1000,50000
PC,6,256,1000,2,50,7,156.273577,0.288,11.4497,9.8081,1000,50000
PC,6,256,1000,2,50,8,154.013645,0.46,11.4521,9.9399,1000,50000
PC,6,256,1000,2,50,9,151.860166,0.534,11.4267,9.815,1000,50000
PC,6,256,1000,2,50,10,149.792252,0.525,11.4453,9.9346,1000,50000
PC,6,256,1000,2,50,11,149.155952,0.54,11.4384,9.8107,1000,50000
PC,6,256,1000,2,50,12,150.245182,0.576,11.4287,9.8334,1000,50000
PC,6,256,1000,2,50,13,157.640374,0.544,13.1115,9.959,1000,50000
PC,6,256,1000,2,50,14,154.875311,0.542,11.4635,9.8236,1000,50000
PC,6,256,1000,2,50,15,151.184383,0.504,11.4415,9.8126,1000,50000
PC,6,256,1000,2,50,16,148.232163,0.487,11.4529,9.8321,1000,50000
PC,6,256,1000,2,50,17,145.737453,0.514,11.4586,9.7979,1000,50000
PC,6,256,1000,2,50,18,145.476215,0.473,11.501,9.8536,1000,50000
PC,6,256,1000,2,50,19,143.619778,0.489,11.4858,9.8111,1000,50000
PC,6,256,1000,2,50,20,144.160214,0.496,11.44,9.7811,1000,50000
PC,6,256,1000,2,50,21,144.538502,0.549,11.4291,9.7954,1000,50000
PC,6,256,1000,2,50,22,151.835379,0.476,11.4429,9.9258,1000,50000
PC,6,256,1000,2,50,23,152.067998,0.499,11.4591,9.7905,1000,50000
PC,6,256,1000,2,50,24,141.174036,0.479,11.4345,9.9498,1000,50000
PC,6,256,1000,2,50,25,142.073459,0.501,11.4347,9.8112,1000,50000
PC,6,256,1000,2,50,26,155.906787,0.521,11.4326,9.7941,1000,50000
PC,6,256,1000,2,50,27,142.015962,0.503,11.4079,9.7749,1000,50000
PC,6,256,1000,2,50,28,147.2829,0.542,11.4697,9.9987,1000,50000
PC,6,256,1000,2,50,29,149.936521,0.543,11.5013,9.8207,1000,50000
PC,6,256,1000,2,50,30,148.495573,0.529,11.4556,9.7952,1000,50000
BP,6,256,5000,2,0,1,0.767197,0.833,0.2395,0.0293,79,0
BP,6,256,5000,2,0,2,0.372088,0.883,0.236,0.0292,79,0
BP,6,256,5000,2,0,3,0.308604,0.906,0.2354,0.0292,79,0
BP,6,256,5000,2,0,4,0.20385,0.911,0.2355,0.029,79,0
BP,6,256,5000,2,0,5,0.161731,0.922,0.2348,0.029,79,0
BP,6,256,5000,2,0,6,0.157452,0.929,0.2354,0.0288,79,0
BP,6,256,5000,2,0,7,0.12055,0.932,0.2353,0.0292,79,0
BP,6,256,5000,2,0,8,0.147486,0.923,0.2355,0.0285,79,0
BP,6,256,5000,2,0,9,0.093718,0.941,0.2372,0.029,79,0
BP,6,256,5000,2,0,10,0.079704,0.898,0.2357,0.029,79,0
BP,6,256,5000,2,0,11,0.072944,0.935,0.235,0.029,79,0
BP,6,256,5000,2,0,12,0.084468,0.932,0.2352,0.0292,79,0
BP,6,256,5000,2,0,13,0.040946,0.951,0.2347,0.0292,79,0
BP,6,256,5000,2,0,14,0.025949,0.928,0.2356,0.0291,79,0
BP,6,256,5000,2,0,15,0.031658,0.928,0.2354,0.0289,79,0
BP,6,256,5000,2,0,16,0.125633,0.926,0.2356,0.0288,79,0
BP,6,256,5000,2,0,17,0.075978,0.929,0.2354,0.029,79,0
BP,6,256,5000,2,0,18,0.044088,0.941,0.2356,0.0287,79,0
BP,6,256,5000,2,0,19,0.028459,0.945,0.2357,0.029,79,0
BP,6,256,5000,2,0,20,0.033805,0.941,0.2354,0.029,79,0
BP,6,256,5000,2,0,21,0.030514,0.945,0.2354,0.0292,79,0
BP,6,256,5000,2,0,22,0.032759,0.934,0.2351,0.029,79,0
BP,6,256,5000,2,0,23,0.01689,0.937,0.2361,0.0291,79,0
BP,6,256,5000,2,0,24,0.020494,0.951,0.2358,0.029,79,0
BP,6,256,5000,2,0,25,0.020447,0.934,0.2357,0.0293,79,0
BP,6,256,5000,2,0,26,0.071712,0.93,0.2359,0.0293,79,0
BP,6,256,5000,2,0,27,0.063033,0.944,0.2354,0.029,79,0
BP,6,256,5000,2,0,28,0.029019,0.945,0.235,0.0289,79,0
BP,6,256,5000,2,0,29,0.043684,0.918,0.2353,0.0291,79,0
BP,6,256,5000,2,0,30,0.035994,0.946,0.2357,0.0291,79,0
PC,6,256,5000,2,10,1,198.435771,0.618,16.5344,2.033,5000,50000
PC,6,256,5000,2,10,2,165.107427,0.643,16.496,2.0262,5000,50000
PC,6,256,5000,2,10,3,158.358896,0.699,16.4811,2.0497,5000,50000
PC,6,256,5000,2,10,4,151.948664,0.695,16.4617,2.0236,5000,50000
PC,6,256,5000,2,10,5,148.444201,0.701,16.4719,2.0233,5000,50000
PC,6,256,5000,2,10,6,146.605839,0.702,16.4764,2.0194,5000,50000
PC,6,256,5000,2,10,7,145.537888,0.7,16.4819,2.0269,5000,50000
PC,6,256,5000,2,10,8,144.601316,0.713,16.4801,2.063,5000,50000
PC,6,256,5000,2,10,9,144.090351,0.708,16.4685,2.0275,5000,50000
PC,6,256,5000,2,10,10,143.470949,0.737,16.4487,2.0288,5000,50000
PC,6,256,5000,2,10,11,143.001666,0.746,16.474,2.0403,5000,50000
PC,6,256,5000,2,10,12,143.018201,0.72,16.463,2.0207,5000,50000
PC,6,256,5000,2,10,13,142.787576,0.695,16.4395,2.0147,5000,50000
PC,6,256,5000,2,10,14,142.572281,0.689,16.4657,2.0367,5000,50000
PC,6,256,5000,2,10,15,142.360487,0.697,16.5738,2.0303,5000,50000
PC,6,256,5000,2,10,16,142.392571,0.698,16.5343,2.0536,5000,50000
PC,6,256,5000,2,10,17,142.514027,0.696,16.5878,2.0355,5000,50000
PC,6,256,5000,2,10,18,142.604023,0.671,16.5397,2.034,5000,50000
PC,6,256,5000,2,10,19,142.651913,0.674,16.4936,2.024,5000,50000
PC,6,256,5000,2,10,20,142.682652,0.673,16.4746,2.0264,5000,50000
PC,6,256,5000,2,10,21,142.646596,0.691,16.4748,2.0341,5000,50000
PC,6,256,5000,2,10,22,142.657213,0.683,16.5124,2.0652,5000,50000
PC,6,256,5000,2,10,23,142.569303,0.707,16.489,2.0211,5000,50000
PC,6,256,5000,2,10,24,142.495413,0.712,16.4706,2.0223,5000,50000
PC,6,256,5000,2,10,25,142.410653,0.705,16.5102,2.0331,5000,50000
PC,6,256,5000,2,10,26,142.389409,0.68,16.4828,2.0614,5000,50000
PC,6,256,5000,2,10,27,142.408836,0.684,16.4866,2.053,5000,50000
PC,6,256,5000,2,10,28,142.291627,0.694,16.4656,2.026,5000,50000
PC,6,256,5000,2,10,29,142.301922,0.701,16.4815,2.0366,5000,50000
PC,6,256,5000,2,10,30,142.333064,0.702,16.4761,2.0429,5000,50000
PC,6,256,5000,2,20,1,194.205646,0.601,26.7111,3.9822,5000,100000
PC,6,256,5000,2,20,2,160.081098,0.679,26.684,3.9758,5000,100000
PC,6,256,5000,2,20,3,155.136222,0.721,26.6628,3.9777,5000,100000
PC,6,256,5000,2,20,4,147.879407,0.691,26.6915,3.9751,5000,100000
PC,6,256,5000,2,20,5,144.239767,0.686,26.8338,3.9699,5000,100000
PC,6,256,5000,2,20,6,142.165975,0.704,26.7923,4.029,5000,100000
PC,6,256,5000,2,20,7,140.877206,0.731,26.8121,3.971,5000,100000
PC,6,256,5000,2,20,8,139.963335,0.733,26.7783,3.9697,5000,100000
PC,6,256,5000,2,20,9,139.304701,0.724,26.6695,3.9697,5000,100000
PC,6,256,5000,2,20,10,138.822296,0.748,26.9093,3.9823,5000,100000
PC,6,256,5000,2,20,11,138.430167,0.713,26.6926,3.9776,5000,100000
PC,6,256,5000,2,20,12,138.240841,0.704,26.7763,3.9964,5000,100000
PC,6,256,5000,2,20,13,137.904731,0.697,26.6904,3.9765,5000,100000
PC,6,256,5000,2,20,14,137.643242,0.717,26.7233,3.9696,5000,100000
PC,6,256,5000,2,20,15,137.425425,0.733,26.6552,4.0151,5000,100000
PC,6,256,5000,2,20,16,137.244102,0.725,26.606,4.0104,5000,100000
PC,6,256,5000,2,20,17,137.174506,0.723,26.5683,4.0065,5000,100000
PC,6,256,5000,2,20,18,137.081809,0.704,26.5394,3.964,5000,100000
PC,6,256,5000,2,20,19,137.012647,0.702,26.5749,3.9653,5000,100000
PC,6,256,5000,2,20,20,137.05204,0.722,26.5376,3.9659,5000,100000
PC,6,256,5000,2,20,21,136.921334,0.715,26.6435,3.9705,5000,100000
PC,6,256,5000,2,20,22,136.976697,0.724,26.7585,3.9687,5000,100000
PC,6,256,5000,2,20,23,136.980692,0.717,26.698,4.0269,5000,100000
PC,6,256,5000,2,20,24,136.94452,0.728,26.6189,3.9746,5000,100000
PC,6,256,5000,2,20,25,136.96665,0.715,26.5864,3.9558,5000,100000
PC,6,256,5000,2,20,26,136.986468,0.701,26.7002,3.9708,5000,100000
PC,6,256,5000,2,20,27,136.929599,0.716,26.6333,3.9643,5000,100000
PC,6,256,5000,2,20,28,136.975711,0.718,26.6177,4.022,5000,100000
PC,6,256,5000,2,20,29,137.079302,0.698,26.6025,3.9527,5000,100000
PC,6,256,5000,2,20,30,137.034968,0.703,26.6593,3.9728,5000,100000
PC,6,256,5000,2,50,1,190.54693,0.107,57.5183,9.9179,5000,250000
PC,6,256,5000,2,50,2,155.354673,0.463,57.3238,9.8946,5000,250000
PC,6,256,5000,2,50,3,154.80005,0.449,57.301,9.7606,5000,250000
PC,6,256,5000,2,50,4,147.414337,0.528,57.4378,9.9007,5000,250000
PC,6,256,5000,2,50,5,144.560298,0.473,57.209,9.7436,5000,250000
PC,6,256,5000,2,50,6,145.275046,0.606,57.1549,9.7675,5000,250000
PC,6,256,5000,2,50,7,146.273771,0.511,57.3897,9.7723,5000,250000
PC,6,256,5000,2,50,8,141.109562,0.627,57.4427,9.771,5000,250000
PC,6,256,5000,2,50,9,141.182046,0.503,57.0773,9.7415,5000,250000
PC,6,256,5000,2,50,10,141.783662,0.5,57.1016,9.7743,5000,250000
PC,6,256,5000,2,50,11,144.960292,0.508,57.1803,9.9097,5000,250000
PC,6,256,5000,2,50,12,144.153098,0.539,57.3982,9.7595,5000,250000
PC,6,256,5000,2,50,13,145.312589,0.543,57.3909,9.9046,5000,250000
PC,6,256,5000,2,50,14,144.430741,0.533,57.4467,9.7511,5000,250000
PC,6,256,5000,2,50,15,147.634762,0.554,57.4061,9.7643,5000,250000
PC,6,256,5000,2,50,16,152.16455,0.6,57.4615,9.9173,5000,250000
PC,6,256,5000,2,50,17,152.665662,0.58,57.3199,9.7532,5000,250000
PC,6,256,5000,2,50,18,153.223304,0.515,57.2093,9.7456,5000,250000
PC,6,256,5000,2,50,19,168.59153,0.523,57.3182,9.7618,5000,250000
PC,6,256,5000,2,50,20,175.422838,0.493,57.5437,9.7643,5000,250000
PC,6,256,5000,2,50,21,167.563477,0.492,57.4007,9.7858,5000,250000
PC,6,256,5000,2,50,22,175.387833,0.504,57.3987,9.7873,5000,250000
PC,6,256,5000,2,50,23,153.060925,0.456,57.3683,9.7536,5000,250000
PC,6,256,5000,2,50,24,167.633883,0.499,57.3431,9.7808,5000,250000
PC,6,256,5000,2,50,25,151.08256,0.488,57.3597,9.8885,5000,250000
PC,6,256,5000,2,50,26,148.518654,0.489,57.4888,9.753,5000,250000
PC,6,256,5000,2,50,27,179.981053,0.488,57.1442,9.7581,5000,250000
PC,6,256,5000,2,50,28,192.13069,0.468,57.0587,9.7802,5000,250000
PC,6,256,5000,2,50,29,182.046118,0.506,57.1735,9.7745,5000,250000
PC,6,256,5000,2,50,30,199.051421,0.544,57.295,9.9176,5000,250000
BP,6,256,1000,3,0,1,1.489566,0.692,0.0613,0.0298,16,0
BP,6,256,1000,3,0,2,0.67157,0.738,0.0481,0.029,16,0
BP,6,256,1000,3,0,3,0.418938,0.799,0.048,0.0292,16,0
BP,6,256,1000,3,0,4,0.242641,0.847,0.0478,0.0291,16,0
BP,6,256,1000,3,0,5,0.168876,0.869,0.0479,0.0292,16,0
BP,6,256,1000,3,0,6,0.186569,0.83,0.0478,0.029,16,0
BP,6,256,1000,3,0,7,0.141263,0.863,0.0475,0.0292,16,0
BP,6,256,1000,3,0,8,0.082755,0.859,0.0477,0.029,16,0
BP,6,256,1000,3,0,9,0.058083,0.865,0.0478,0.029,16,0
BP,6,256,1000,3,0,10,0.071096,0.866,0.0477,0.0287,16,0
BP,6,256,1000,3,0,11,0.055757,0.856,0.0475,0.0293,16,0
BP,6,256,1000,3,0,12,0.073006,0.879,0.0476,0.0289,16,0
BP,6,256,1000,3,0,13,0.053192,0.875,0.0475,0.029,16,0
BP,6,256,1000,3,0,14,0.048323,0.879,0.0476,0.0292,16,0
BP,6,256,1000,3,0,15,0.03142,0.858,0.0477,0.0286,16,0
BP,6,256,1000,3,0,16,0.038231,0.856,0.0476,0.0289,16,0
BP,6,256,1000,3,0,17,0.026296,0.835,0.0478,0.0292,16,0
BP,6,256,1000,3,0,18,0.038437,0.846,0.0477,0.0292,16,0
BP,6,256,1000,3,0,19,0.025918,0.872,0.0475,0.0289,16,0
BP,6,256,1000,3,0,20,0.024662,0.876,0.0478,0.0289,16,0
BP,6,256,1000,3,0,21,0.0297,0.873,0.0474,0.0289,16,0
BP,6,256,1000,3,0,22,0.033729,0.845,0.0477,0.0288,16,0
BP,6,256,1000,3,0,23,0.074551,0.842,0.0476,0.0288,16,0
BP,6,256,1000,3,0,24,0.105093,0.853,0.0476,0.0289,16,0
BP,6,256,1000,3,0,25,0.039341,0.861,0.0475,0.0291,16,0
BP,6,256,1000,3,0,26,0.029339,0.857,0.0475,0.0289,16,0
BP,6,256,1000,3,0,27,0.045453,0.853,0.0475,0.0291,16,0
BP,6,256,1000,3,0,28,0.035209,0.841,0.0476,0.0289,16,0
BP,6,256,1000,3,0,29,0.015739,0.857,0.0476,0.0287,16,0
BP,6,256,1000,3,0,30,0.010826,0.876,0.0475,0.0291,16,0
PC,6,256,1000,3,10,1,241.000141,0.101,3.2925,2.027,1000,10000
PC,6,256,1000,3,10,2,202.154983,0.284,3.282,2.0223,1000,10000
PC,6,256,1000,3,10,3,190.875297,0.517,3.2868,2.0243,1000,10000
PC,6,256,1000,3,10,4,180.557432,0.63,3.2863,2.0524,1000,10000
PC,6,256,1000,3,10,5,174.2133,0.648,3.2818,2.024,1000,10000
PC,6,256,1000,3,10,6,169.413162,0.646,3.2821,2.0292,1000,10000
PC,6,256,1000,3,10,7,166.005262,0.657,3.2757,2.0301,1000,10000
PC,6,256,1000,3,10,8,163.294011,0.651,3.2782,2.0196,1000,10000
PC,6,256,1000,3,10,9,161.042772,0.668,3.2783,2.0202,1000,10000
PC,6,256,1000,3,10,10,159.752678,0.675,3.2778,2.0163,1000,10000
PC,6,256,1000,3,10,11,159.871791,0.66,3.2788,2.0212,1000,10000
PC,6,256,1000,3,10,12,158.646091,0.647,3.2766,2.0207,1000,10000
PC,6,256,1000,3,10,13,156.918274,0.627,3.2786,2.0169,1000,10000
PC,6,256,1000,3,10,14,155.244422,0.629,3.2798,2.0211,1000,10000
PC,6,256,1000,3,10,15,154.014483,0.617,3.283,2.0237,1000,10000
PC,6,256,1000,3,10,16,152.551421,0.609,3.2793,2.0161,1000,10000
PC,6,256,1000,3,10,17,151.18028,0.635,3.2792,2.0185,1000,10000
PC,6,256,1000,3,10,18,150.118946,0.662,3.2748,2.0165,1000,10000
PC,6,256,1000,3,10,19,148.967684,0.675,3.2793,2.0191,1000,10000
PC,6,256,1000,3,10,20,148.246871,0.684,3.2779,2.0155,1000,10000
PC,6,256,1000,3,10,21,147.812488,0.689,3.2727,2.0118,1000,10000
PC,6,256,1000,3,10,22,147.091977,0.686,3.2771,2.0556,1000,10000
PC,6,256,1000,3,10,23,146.519065,0.683,3.2748,2.0223,1000,10000
PC,6,256,1000,3,10,24,145.970469,0.672,3.2794,2.0511,1000,10000
PC,6,256,1000,3,10,25,145.730493,0.672,3.2796,2.0143,1000,10000
PC,6,256,1000,3,10,26,145.536223,0.662,3.2762,2.0153,1000,10000
PC,6,256,1000,3,10,27,145.024623,0.663,3.2757,2.0191,1000,10000
PC,6,256,1000,3,10,28,144.624731,0.659,3.2797,2.0134,1000,10000
PC,6,256,1000,3,10,29,144.390527,0.655,3.2765,2.0452,1000,10000
PC,6,256,1000,3,10,30,144.024646,0.658,3.2822,2.014,1000,10000
PC,6,256,1000,3,20,1,238.690192,0.098,5.3261,3.9723,1000,20000
